"tenure","monthly_charges","total_charges","contract","internet_service","payment_method","y"
22,90.6475816450814,1873.41686942148,"Month-to-month","DSL","Credit card",0
43,90.3660418812718,3906.3318798869,"Month-to-month","No","Electronic check",0
35,76.4082143235433,2714.78298945612,"Month-to-month","DSL","Electronic check",0
20,99.3918703220636,1960.5847391953,"Month-to-month","Fiber optic","Mailed check",0
12,82.709073161773,978.949762031404,"Month-to-month","DSL","Electronic check",1
20,54.3307864391,1084.12647886366,"Two year","Fiber optic","Mailed check",1
16,51.2323973398492,919.779277286919,"Month-to-month","Fiber optic","Electronic check",1
38,69.6818236156567,2730.21511157661,"One year","No","Bank transfer",0
34,60.2861185964111,2004.91796424879,"Month-to-month","No","Electronic check",0
13,102.460460883984,1322.67264480329,"One year","Fiber optic","Electronic check",1
13,103.845186954141,1344.18483958737,"Month-to-month","DSL","Bank transfer",1
49,95.3785681238408,4634.80087359316,"Month-to-month","Fiber optic","Bank transfer",0
14,71.1997839269732,937.337864625678,"One year","Fiber optic","Electronic check",0
23,83.4022067201372,1910.18150600967,"Month-to-month","Fiber optic","Electronic check",1
31,95.5953200069882,3023.18454378181,"Month-to-month","No","Bank transfer",0
15,36.4762760004412,642.715673280046,"Month-to-month","DSL","Mailed check",0
8,75.9241351443827,541.49691794722,"Month-to-month","DSL","Credit card",0
48,56.4158718536247,2703.28614811078,"Month-to-month","Fiber optic","Electronic check",0
23,80.4918849401466,1815.87427205345,"One year","Fiber optic","Electronic check",0
31,104.680217680452,3249.35614873102,"Two year","DSL","Credit card",0
39,64.6954348511489,2559.88620370929,"Month-to-month","Fiber optic","Mailed check",0
15,38.2054708891137,587.686497450101,"Two year","Fiber optic","Mailed check",0
14,65.9405936238009,886.934694641455,"Month-to-month","Fiber optic","Bank transfer",0
14,49.4437799215123,745.541822291475,"One year","No","Mailed check",0
13,25.9638550584282,370.168708292715,"Month-to-month","Fiber optic","Electronic check",0
14,51.9318539876465,736.382565658648,"Month-to-month","Fiber optic","Mailed check",1
6,92.5373228594261,677.371877995127,"Two year","Fiber optic","Mailed check",0
61,75.6571633502165,4563.29773025951,"Month-to-month","No","Credit card",0
90,97.1828840985431,8791.33251412189,"Month-to-month","DSL","Credit card",0
61,63.3401257087592,3967.69487452953,"Two year","DSL","Credit card",0
26,82.2702381923673,2177.42783664575,"Month-to-month","No","Bank transfer",0
17,59.0193195013361,1082.96836409893,"One year","DSL","Bank transfer",0
38,55.1037403407383,2184.53386901014,"Two year","Fiber optic","Mailed check",0
42,61.2054631956258,2628.0829110419,"Month-to-month","Fiber optic","Credit card",0
18,96.620033210172,1727.49524974244,"Two year","Fiber optic","Credit card",0
46,63.5744076755576,2928.30640419822,"Two year","DSL","Bank transfer",0
10,75.9273145884392,881.441520018606,"One year","DSL","Mailed check",0
16,64.4046187911328,1034.05926685654,"Month-to-month","No","Electronic check",0
22,114.856800395796,2508.92070417602,"One year","Fiber optic","Credit card",0
27,74.8240646588184,2001.25122644344,"Month-to-month","Fiber optic","Mailed check",0
51,134.015895620379,6828.27878732809,"One year","Fiber optic","Bank transfer",0
47,75.5327887782518,3645.66148291662,"Month-to-month","Fiber optic","Mailed check",0
75,59.3889565060999,4406.50244720442,"One year","Fiber optic","Bank transfer",0
8,73.8008900997519,633.68811976087,"One year","Fiber optic","Mailed check",1
13,90.4220808815476,1215.16167266571,"Month-to-month","Fiber optic","Mailed check",0
29,85.0734682974482,2529.9237645909,"One year","Fiber optic","Mailed check",1
51,77.7687829705829,3855.85650045613,"One year","Fiber optic","Bank transfer",0
22,85.1955620536222,1961.69093221327,"Month-to-month","DSL","Bank transfer",0
31,55.7084301521773,1830.62232952833,"Month-to-month","DSL","Bank transfer",1
61,47.1316025527068,2895.01188890477,"Month-to-month","Fiber optic","Credit card",0
22,73.5765490723184,1548.71084718631,"Month-to-month","No","Mailed check",0
8,61.580950803281,524.284356548511,"Month-to-month","DSL","Electronic check",1
75,97.4128317631748,7260.7366672071,"Month-to-month","Fiber optic","Electronic check",1
35,121.344121770082,4249.86764196215,"Month-to-month","Fiber optic","Bank transfer",1
10,80.2986216377535,709.207319960051,"Two year","Fiber optic","Electronic check",0
69,70.6686748994444,4911.40954291204,"Month-to-month","DSL","Mailed check",0
19,94.946489148167,1803.29187957629,"Month-to-month","Fiber optic","Credit card",0
74,82.1852074271158,5997.74432023395,"One year","Fiber optic","Bank transfer",0
42,90.434365058312,3740.83024544664,"One year","Fiber optic","Mailed check",0
9,68.3707156986653,586.113044087117,"One year","DSL","Electronic check",0
4,40.1635383017915,188.842861363659,"Two year","Fiber optic","Electronic check",0
11,78.188749172666,868.211418369561,"Two year","No","Bank transfer",0
14,67.9783058766912,1017.31969630847,"Month-to-month","Fiber optic","Mailed check",0
66,88.8789226135574,5835.02551878217,"Month-to-month","DSL","Bank transfer",0
64,83.9222968099219,5317.2111090928,"Two year","DSL","Credit card",0
56,47.2858247410304,2648.67470276989,"Two year","No","Mailed check",0
22,64.1151881453094,1308.10345324647,"Two year","No","Mailed check",0
20,93.5248435675493,1980.13198953333,"Month-to-month","Fiber optic","Bank transfer",0
27,82.2430748377728,2231.7032004123,"Month-to-month","DSL","Bank transfer",1
43,75.2699398623594,3142.79739347632,"Two year","No","Bank transfer",0
12,59.5233209416295,672.830504188264,"Month-to-month","Fiber optic","Bank transfer",0
27,103.01821639234,2687.28866976123,"One year","DSL","Credit card",0
10,56.3810723816854,618.04234187246,"Month-to-month","Fiber optic","Mailed check",0
79,116.118398657624,9202.85008182726,"Month-to-month","Fiber optic","Electronic check",0
86,68.45201494108,5832.20888681836,"Month-to-month","DSL","Bank transfer",0
40,63.4945899631112,2565.96966311056,"Month-to-month","DSL","Electronic check",0
28,53.9510830625912,1459.84996537115,"Month-to-month","DSL","Electronic check",0
18,62.0245117808015,1040.98958307465,"Month-to-month","No","Bank transfer",0
16,96.0255519457138,1504.789114725,"Month-to-month","Fiber optic","Bank transfer",0
35,76.0459033055193,2662.84543456127,"Month-to-month","Fiber optic","Bank transfer",0
24,80.761148671457,1964.83079840335,"Month-to-month","DSL","Bank transfer",0
42,28.8773345247506,1097.35480232017,"One year","Fiber optic","Mailed check",0
17,50.2929299072218,876.155501372399,"One year","Fiber optic","Electronic check",0
55,84.0730171644214,4643.88811308092,"Month-to-month","No","Mailed check",0
17,80.1890081701397,1326.28013141034,"Month-to-month","DSL","Mailed check",0
13,85.5887435287047,1065.18470070281,"One year","Fiber optic","Electronic check",1
35,63.6693586533922,2163.85854671398,"Month-to-month","Fiber optic","Mailed check",0
8,81.5686201017858,604.343011169952,"Two year","Fiber optic","Bank transfer",1
26,92.2823507563864,2371.022432967,"Month-to-month","Fiber optic","Electronic check",0
24,53.1629975896772,1357.36149159716,"Month-to-month","No","Electronic check",0
24,94.5733337109631,2170.10062259739,"Month-to-month","No","Bank transfer",0
35,72.6070992779472,2526.02433832294,"One year","DSL","Bank transfer",0
23,45.5435293808796,1068.96308141882,"Month-to-month","Fiber optic","Credit card",0
23,76.4145493032929,1823.71103300474,"Month-to-month","DSL","Electronic check",1
25,85.8575400556777,2119.8268123939,"Month-to-month","Fiber optic","Bank transfer",0
29,42.119209231662,1216.16014710271,"Two year","DSL","Mailed check",0
41,68.1961059405643,2824.57250080306,"Two year","DSL","Bank transfer",0
26,28.4344485531803,822.117408527123,"Month-to-month","DSL","Mailed check",0
23,66.2500951859862,1538.11845741817,"Two year","DSL","Mailed check",0
8,65.0968446515684,484.048307536346,"One year","DSL","Credit card",1
40,76.5805970978776,3028.07526651405,"Month-to-month","DSL","Electronic check",0
69,86.4653877432789,5929.1389401128,"Two year","Fiber optic","Mailed check",0
21,90.2427003717664,1978.7761496405,"Month-to-month","DSL","Credit card",0
10,105.205381726345,1092.59221059022,"Month-to-month","No","Credit card",1
18,87.9678806249902,1615.93266723975,"Month-to-month","Fiber optic","Mailed check",0
8,91.7055835015197,810.488198769565,"Month-to-month","Fiber optic","Credit card",0
57,66.5436510595808,3735.60703685943,"One year","No","Electronic check",0
16,68.0244339609935,1126.70711718688,"Two year","Fiber optic","Bank transfer",0
42,104.45852022045,4403.41743097358,"Month-to-month","No","Mailed check",0
10,37.2843169183872,283.156721391421,"Two year","DSL","Bank transfer",0
33,55.3992424750569,1837.54113800438,"Month-to-month","DSL","Credit card",0
29,50.7950685037326,1450.34517382777,"One year","DSL","Electronic check",0
6,66.1839249832433,475.141227491015,"One year","Fiber optic","Bank transfer",0
52,70.8235663438111,3666.02033542319,"Month-to-month","DSL","Credit card",0
26,74.8842010373739,1927.26782338325,"One year","No","Electronic check",1
24,98.8022958734815,2379.98310677839,"Month-to-month","No","Mailed check",0
13,73.153975724466,963.8599631456,"Month-to-month","DSL","Credit card",0
56,97.398883289094,5474.26168086357,"Two year","Fiber optic","Bank transfer",0
50,96.9450212967747,4864.76415816659,"Month-to-month","DSL","Credit card",0
27,40.2751387832355,1029.02727251991,"One year","DSL","Bank transfer",0
11,72.676569081989,761.016139615627,"Month-to-month","DSL","Bank transfer",0
9,86.7585838966551,786.906170779541,"Month-to-month","DSL","Bank transfer",0
29,110.066542695837,3200.2571974935,"Month-to-month","No","Bank transfer",1
17,95.3905822566211,1575.33812715594,"Two year","DSL","Bank transfer",0
9,60.3089757619749,549.557696770009,"Month-to-month","DSL","Electronic check",0
10,88.5401121845596,812.946736768261,"Month-to-month","DSL","Credit card",1
43,68.6660128353099,3022.04117301591,"Two year","No","Electronic check",0
33,114.048826483811,3805.34609728438,"Month-to-month","Fiber optic","Electronic check",0
16,18,329.692878858432,"Month-to-month","Fiber optic","Bank transfer",0
8,69.333559877747,539.068928637079,"Month-to-month","DSL","Mailed check",0
23,51.4375447923187,1144.31689679696,"Month-to-month","Fiber optic","Mailed check",0
4,35.5432467146519,134.817404052077,"One year","DSL","Credit card",0
49,71.8554417103659,3520.59803917475,"Month-to-month","DSL","Electronic check",0
74,88.3096841971491,6483.75594880071,"Month-to-month","Fiber optic","Bank transfer",0
18,53.9090467306725,1031.39056818595,"Two year","No","Electronic check",0
24,96.2087261382297,2281.25739508221,"Two year","DSL","Mailed check",0
12,34.864068876967,422.599994804652,"One year","Fiber optic","Mailed check",0
50,131.158835940497,6591.69894532218,"Month-to-month","No","Electronic check",0
42,69.787574951048,2860.92737541166,"Month-to-month","Fiber optic","Mailed check",0
23,57.4346256726629,1454.51829266376,"Month-to-month","DSL","Electronic check",0
21,86.6033597188777,1947.50726568473,"Month-to-month","Fiber optic","Electronic check",0
16,114.484860887635,1934.40721947526,"Month-to-month","No","Electronic check",0
37,34.4432312630355,1288.28054326163,"One year","DSL","Electronic check",0
40,51.1532354566932,2071.7365020695,"One year","DSL","Electronic check",0
7,77.8609039983867,533.252682442154,"Month-to-month","DSL","Mailed check",0
16,81.1188025909523,1207.1946477877,"Two year","DSL","Bank transfer",0
31,85.2085121478145,2586.280853466,"One year","Fiber optic","Electronic check",0
27,82.1525615027093,2216.92164411942,"One year","Fiber optic","Electronic check",1
39,63.947717263852,2501.66767538712,"Two year","Fiber optic","Mailed check",0
17,68.5757937389923,1248.15856239899,"Month-to-month","Fiber optic","Electronic check",1
24,50.6879070735661,1355.55981470167,"One year","DSL","Bank transfer",0
13,77.7812720064947,943.01070701385,"One year","DSL","Electronic check",0
62,45.6073792806831,2837.31422782921,"Month-to-month","No","Credit card",0
13,90.0119313894647,1233.00332626774,"Two year","Fiber optic","Credit card",0
56,71.4357001734003,4003.25355874501,"Two year","No","Mailed check",0
10,96.329435052106,1048.19634478106,"Month-to-month","Fiber optic","Bank transfer",0
46,79.0957205438393,3549.66849679152,"One year","Fiber optic","Bank transfer",0
35,53.0208626078854,1849.52561894598,"Two year","Fiber optic","Bank transfer",1
12,93.3399033512214,1178.04899023437,"One year","Fiber optic","Bank transfer",0
4,75.6888429077837,108.306574826318,"Month-to-month","Fiber optic","Bank transfer",1
9,114.027182745318,1023.02864332036,"Two year","Fiber optic","Electronic check",0
28,55.98618105689,1605.18830055362,"Month-to-month","No","Mailed check",0
38,74.3892212070412,2834.26783815553,"Month-to-month","No","Credit card",0
37,66.6934753303098,2523.71454113565,"Two year","Fiber optic","Credit card",0
26,56.1107569353083,1447.42128198917,"Month-to-month","Fiber optic","Electronic check",1
44,117.928177882854,5184.31047553376,"Month-to-month","No","Mailed check",0
29,32.3179484741036,997.183634552541,"One year","DSL","Electronic check",0
22,127.229203311634,2887.63747630375,"One year","DSL","Bank transfer",0
19,105.219062225494,1952.71963157713,"One year","No","Bank transfer",0
42,57.6488655340952,2479.70665156197,"Two year","No","Credit card",0
84,60.8999629290082,5149.70758453931,"Month-to-month","DSL","Credit card",0
33,52.8927911804925,1731.12120372786,"Two year","No","Bank transfer",0
12,47.929506039852,569.969186506856,"Month-to-month","DSL","Electronic check",1
6,62.2246286725217,357.767569676019,"Month-to-month","DSL","Bank transfer",0
41,90.0315410749544,3672.9730434825,"Month-to-month","Fiber optic","Mailed check",0
12,57.266186683415,601.560130280064,"One year","No","Mailed check",0
7,81.014958010055,412.434331999883,"One year","Fiber optic","Bank transfer",1
55,26.3384480618862,1499.47964152717,"Month-to-month","No","Credit card",0
8,34.528094480769,253.296214186602,"One year","No","Electronic check",0
14,63.308440692953,948.774815560982,"Two year","Fiber optic","Electronic check",1
45,89.4783877702142,4074.85419807411,"Month-to-month","DSL","Credit card",0
4,92.5824393154865,328.063517207169,"Month-to-month","No","Mailed check",0
19,118.869507074208,2213.63952051139,"Month-to-month","Fiber optic","Mailed check",0
13,58.1583670891758,895.153518438909,"One year","Fiber optic","Bank transfer",0
14,52.5897706195163,807.000539674145,"Two year","DSL","Credit card",0
16,26.0950125605242,373.838784673377,"Month-to-month","No","Bank transfer",0
9,64.2411106787165,571.404433307938,"One year","No","Credit card",0
52,91.449229610721,4740.51189685144,"Month-to-month","Fiber optic","Bank transfer",0
38,85.1261790586561,3320.00182074343,"Month-to-month","Fiber optic","Electronic check",1
47,65.1550605128524,3014.84059875496,"One year","No","Mailed check",0
44,41.8140419070694,1844.67443015335,"Month-to-month","DSL","Electronic check",0
26,56.1554153759107,1384.40844783533,"Month-to-month","Fiber optic","Credit card",0
71,75.0963524864618,5349.70576537223,"Two year","DSL","Bank transfer",0
29,88.0954760984201,2662.21689026831,"Month-to-month","DSL","Bank transfer",0
57,61.3923229556664,3487.76528671725,"Month-to-month","Fiber optic","Bank transfer",0
34,112.740589214632,3851.40361887379,"Month-to-month","Fiber optic","Electronic check",0
20,82.7745232926748,1639.50967070563,"Two year","No","Credit card",0
17,53.1454039760652,860.203372025787,"Two year","DSL","Credit card",0
12,73.4601316409597,855.093658229082,"Month-to-month","DSL","Credit card",0
5,91.6880750928887,487.757918249734,"One year","Fiber optic","Electronic check",1
55,89.3924152917352,4914.58674632101,"One year","Fiber optic","Credit card",0
6,115.082573605692,702.881212786033,"Two year","DSL","Bank transfer",0
59,81.324838370769,4768.56779351884,"Month-to-month","Fiber optic","Credit card",0
74,109.927346239325,8243.94874506042,"Two year","DSL","Credit card",0
34,86.303862559369,2878.90957968367,"One year","DSL","Bank transfer",0
32,73.7308603130727,2448.54907433554,"Two year","DSL","Electronic check",0
43,44.0974918749088,1835.99606901793,"Month-to-month","Fiber optic","Bank transfer",0
9,47.826603450926,377.449712959628,"Month-to-month","DSL","Mailed check",0
96,57.5904610477239,5499.00652674481,"Month-to-month","Fiber optic","Credit card",0
4,104.81120117404,408.390492449855,"Two year","Fiber optic","Electronic check",0
23,59.155019528833,1241.15931907646,"Two year","DSL","Bank transfer",0
45,59.60985238587,2620.68803361781,"One year","Fiber optic","Credit card",0
21,18.6846945377962,381.408599730052,"One year","No","Bank transfer",0
17,91.06739533011,1554.39196140282,"One year","No","Bank transfer",1
3,50.6547625140997,179.860909904056,"One year","Fiber optic","Electronic check",0
77,89.0207407636585,6951.71112190917,"Month-to-month","Fiber optic","Mailed check",0
17,56.5339843495561,862.879610392134,"Month-to-month","Fiber optic","Credit card",0
27,62.9222101067972,1686.40685847782,"Two year","No","Credit card",0
43,104.398680943549,4493.21656628593,"Month-to-month","Fiber optic","Bank transfer",0
39,86.9451262935147,3356.30379788226,"Month-to-month","DSL","Mailed check",0
20,45.3562703005973,1029.18574626651,"Month-to-month","DSL","Bank transfer",0
25,92.1598030040408,2238.36592960838,"Month-to-month","No","Electronic check",0
14,58.2441227107326,888.106019539448,"Month-to-month","Fiber optic","Credit card",1
13,21.9213780807871,377.950251284923,"Two year","Fiber optic","Mailed check",0
9,93.6108909316016,839.262700063812,"Two year","No","Bank transfer",0
20,27.5899113111188,530.509963793247,"One year","Fiber optic","Mailed check",0
32,122.062611083265,3882.34163348036,"Month-to-month","Fiber optic","Electronic check",1
39,69.5455415015479,2736.81486340111,"Month-to-month","Fiber optic","Bank transfer",1
23,132.098578233283,3023.22093236095,"Two year","DSL","Mailed check",0
41,65.8486374650169,2718.93265776935,"Month-to-month","No","Credit card",0
36,98.9067398337635,3510.55784308063,"Two year","No","Electronic check",0
37,67.9994505293464,2531.24752027019,"Month-to-month","DSL","Bank transfer",0
54,63.7385357602506,3481.48689241762,"Two year","DSL","Credit card",0
23,71.782036498182,1650.77451614545,"One year","Fiber optic","Credit card",0
51,22.9458701413326,1083.67553999012,"One year","Fiber optic","Bank transfer",0
13,75.9680887480579,971.081339976506,"Two year","Fiber optic","Credit card",0
1,32.0891193759023,20,"One year","Fiber optic","Credit card",0
16,33.7640223180564,501.774692070878,"Month-to-month","DSL","Bank transfer",0
29,44.8989025171562,1269.78979803925,"Month-to-month","Fiber optic","Electronic check",0
15,71.9197548018049,1042.53705699831,"Month-to-month","No","Electronic check",0
19,104.124760666933,2024.03190780984,"Month-to-month","DSL","Credit card",0
19,55.7874167697878,977.9857600052,"Month-to-month","Fiber optic","Bank transfer",0
16,48.3487133142158,688.37129257165,"One year","Fiber optic","Mailed check",0
10,70.9080553144034,763.770661589402,"One year","DSL","Credit card",0
12,75.5339029054453,900.912706803939,"One year","Fiber optic","Electronic check",0
20,59.9035562264811,1224.18666236031,"Month-to-month","No","Mailed check",0
35,73.2910532224582,2620.86101721837,"Two year","DSL","Bank transfer",1
40,84.6225082001958,3431.55933698328,"Two year","Fiber optic","Credit card",0
65,78.4025787104052,5062.95465784821,"One year","DSL","Mailed check",0
27,66.1751435382433,1778.46598022564,"Month-to-month","Fiber optic","Mailed check",0
30,62.2103083722881,1786.54859829822,"Month-to-month","DSL","Electronic check",0
17,75.3996995504819,1312.37598117641,"Month-to-month","DSL","Electronic check",0
14,86.4314573664035,1113.54946642126,"Month-to-month","DSL","Bank transfer",1
68,90.4153824734861,6126.28886919752,"Month-to-month","DSL","Electronic check",0
66,59.1530776041185,3882.69219693113,"Month-to-month","Fiber optic","Mailed check",0
15,37.6879611120217,474.462382801998,"Two year","No","Electronic check",0
70,86.8095862709548,6085.14462094662,"Two year","DSL","Mailed check",0
45,18,727.477229836394,"One year","Fiber optic","Credit card",0
6,79.0470653290325,378.092041300518,"Month-to-month","DSL","Credit card",0
9,82.5694176791389,615.847194574305,"Month-to-month","DSL","Electronic check",0
23,69.9418506871667,1516.89837525055,"One year","No","Credit card",0
17,62.6432158503818,1153.92730153649,"Two year","Fiber optic","Bank transfer",0
20,90.544812431828,1854.32562714503,"Month-to-month","Fiber optic","Credit card",0
14,68.8238590762411,891.742138890652,"Month-to-month","Fiber optic","Bank transfer",0
9,67.7319865584646,626.554482265181,"Two year","DSL","Bank transfer",0
22,60.1553657142217,1248.75264938701,"Month-to-month","DSL","Mailed check",0
34,56.4062092928595,1859.49877347128,"Two year","Fiber optic","Credit card",0
39,74.0165297340049,2829.17316593023,"Month-to-month","DSL","Credit card",0
44,52.9955965548643,2288.92798340013,"One year","DSL","Electronic check",0
25,73.5457823766478,1872.02892736703,"Month-to-month","Fiber optic","Electronic check",1
32,97.9141372567335,3094.79098646619,"Month-to-month","Fiber optic","Electronic check",0
23,52.308534283499,1154.77437607572,"Month-to-month","No","Credit card",0
14,91.7260077213715,1295.86754482988,"One year","DSL","Credit card",0
38,100.665526681467,3876.19783410547,"Month-to-month","Fiber optic","Credit card",1
13,61.1302570951495,749.925992370937,"Month-to-month","DSL","Electronic check",0
31,59.6236540729208,1949.93272223947,"Month-to-month","Fiber optic","Mailed check",0
62,54.4296737216377,3435.78591750093,"Two year","Fiber optic","Bank transfer",0
36,75.2754278181221,2690.20824229045,"Two year","No","Bank transfer",0
9,156.622742212672,1436.73946040231,"Month-to-month","Fiber optic","Bank transfer",1
18,82.1159403103167,1610.34750039415,"One year","No","Credit card",0
35,64.9374263780332,2275.8672458088,"One year","No","Mailed check",0
48,69.712123928869,3407.8982585332,"One year","DSL","Credit card",0
33,96.3978459303728,3326.83775779852,"Two year","DSL","Credit card",0
14,125.357346018382,1883.02982899885,"One year","DSL","Mailed check",0
40,83.8896413320246,3359.873517427,"Month-to-month","Fiber optic","Electronic check",1
7,55.9413168942011,355.788306442773,"One year","Fiber optic","Electronic check",1
38,71.8883468420043,2679.39194290422,"Two year","No","Credit card",0
45,56.0757431781448,2640.19446857309,"Two year","Fiber optic","Mailed check",0
67,54.3081318629763,3701.59245414952,"One year","Fiber optic","Electronic check",0
10,69.1717045046329,641.999634592182,"Two year","No","Mailed check",0
7,62.4370574403365,519.059106012439,"One year","Fiber optic","Credit card",0
26,25.2704480167767,675.226368484621,"Two year","Fiber optic","Electronic check",0
41,36.9481036312856,1523.95559480815,"One year","DSL","Mailed check",0
22,83.533602276682,1733.40951876658,"Two year","No","Credit card",0
16,58.8030407966895,1027.4176293234,"Month-to-month","Fiber optic","Electronic check",0
27,90.4796224896817,2452.2279683109,"One year","Fiber optic","Credit card",0
15,74.4703119602369,1095.88327163252,"Two year","No","Credit card",1
22,36.4855731780663,874.772389311647,"Month-to-month","Fiber optic","Bank transfer",0
50,61.0809498844321,3137.11063933931,"One year","DSL","Bank transfer",0
39,82.0654623670062,3067.70461722036,"Two year","Fiber optic","Electronic check",0
7,133.057168193447,722.480627753184,"Two year","Fiber optic","Credit card",1
26,33.8219052479032,932.787311096657,"Month-to-month","No","Bank transfer",0
40,48.5120850555029,1929.81661053688,"Month-to-month","DSL","Mailed check",0
9,46.4994513933679,404.718511143475,"Month-to-month","DSL","Credit card",1
100,126.542821028513,12688.1268153291,"Month-to-month","Fiber optic","Electronic check",0
26,88.8678631367353,2236.00344052158,"Month-to-month","DSL","Credit card",0
14,37.3064124960443,427.055907462234,"Month-to-month","Fiber optic","Bank transfer",0
114,39.1556528652356,4442.66918604031,"Two year","Fiber optic","Credit card",0
91,72.2296122905459,6515.98217922581,"One year","No","Credit card",0
29,71.4277568167494,2130.26943903417,"One year","No","Mailed check",0
21,66.4140634975253,1325.03573532183,"One year","Fiber optic","Bank transfer",0
21,49.0489576252703,996.270293951896,"One year","Fiber optic","Credit card",0
5,54.1187168761992,278.21835736705,"Two year","Fiber optic","Bank transfer",0
19,95.8698349883336,1826.52974076063,"One year","Fiber optic","Mailed check",0
24,56.9287917941576,1463.11911692451,"Two year","DSL","Bank transfer",0
98,48.9063737997494,4753.26375336038,"Two year","Fiber optic","Bank transfer",0
56,19.1330957172452,1149.92051557292,"One year","DSL","Bank transfer",1
5,107.950835358432,447.617931628098,"Month-to-month","Fiber optic","Electronic check",1
58,67.1449722930077,3944.67270159817,"One year","No","Mailed check",0
53,71.517468230648,3735.82416875677,"Month-to-month","Fiber optic","Bank transfer",0
24,135.625730282291,3205.58875068866,"Month-to-month","DSL","Credit card",0
63,69.0547011811334,4394.63751216274,"Month-to-month","Fiber optic","Electronic check",0
26,93.0109861607198,2497.45954005196,"Month-to-month","DSL","Mailed check",0
9,96.1321324830186,898.799275449136,"Month-to-month","Fiber optic","Electronic check",1
11,60.7197826887073,739.515397757896,"Two year","Fiber optic","Bank transfer",1
31,46.8970084368186,1462.49355354385,"Month-to-month","Fiber optic","Credit card",0
29,48.7273529920632,1333.80772350063,"Month-to-month","Fiber optic","Bank transfer",0
22,72.0532160295926,1656.75457623119,"Month-to-month","DSL","Electronic check",0
99,53.6403352175228,5295.20748919881,"Month-to-month","DSL","Bank transfer",0
73,50.5427994925609,3711.66992349575,"Month-to-month","Fiber optic","Credit card",0
25,48.0657233541175,1186.73824944924,"Month-to-month","Fiber optic","Electronic check",0
23,47.1199957821128,1107.36136628627,"One year","No","Electronic check",1
43,75.2619466304101,3272.75632879471,"One year","DSL","Electronic check",0
23,57.2860536614043,1206.02743707548,"Month-to-month","DSL","Bank transfer",0
23,80.9304414123295,1796.98437562246,"Two year","Fiber optic","Electronic check",0
19,53.585452892181,1038.87155782242,"Month-to-month","Fiber optic","Mailed check",0
68,88.7239955053699,5984.0465453744,"One year","DSL","Mailed check",0
4,26.35220682283,95.1269286869738,"One year","Fiber optic","Credit card",0
14,23.7945563973083,398.475346043767,"Two year","Fiber optic","Mailed check",0
55,18,942.471491286963,"Two year","DSL","Credit card",0
34,70.1785820935715,2405.61172813059,"Month-to-month","DSL","Credit card",0
14,63.9966565582873,984.448880250329,"Month-to-month","Fiber optic","Mailed check",1
24,76.4613050640582,1964.01190017557,"Month-to-month","Fiber optic","Bank transfer",0
18,80.2350718786813,1474.05542007044,"Month-to-month","DSL","Electronic check",0
93,73.6472042676605,6785.39981045543,"One year","No","Bank transfer",0
23,86.8272154842516,1933.57299193132,"Month-to-month","Fiber optic","Credit card",0
7,81.8299709560485,554.449642531115,"Month-to-month","Fiber optic","Mailed check",0
36,84.5062038275164,3094.78782192259,"Two year","Fiber optic","Bank transfer",0
52,27.5681713448316,1462.71593757397,"Month-to-month","Fiber optic","Bank transfer",0
33,52.0778146614036,1746.69996997874,"One year","Fiber optic","Electronic check",0
43,47.3338483348641,2044.28010248513,"Month-to-month","No","Mailed check",0
29,94.6421883290075,2700.99916733109,"Month-to-month","No","Credit card",0
16,34.6743626260407,626.977885498781,"Month-to-month","DSL","Credit card",0
25,39.8223160224972,977.968313768966,"Month-to-month","Fiber optic","Electronic check",0
24,18,402.452704480123,"Month-to-month","DSL","Electronic check",0
36,47.674264197033,1625.67132889748,"Month-to-month","DSL","Bank transfer",0
13,69.65219014336,1023.2552369457,"Two year","Fiber optic","Electronic check",0
17,77.2193377754767,1414.71325269272,"Month-to-month","No","Credit card",0
21,57.4297030606798,1277.56243215262,"Month-to-month","Fiber optic","Credit card",1
12,37.1718822070601,496.164242258215,"Month-to-month","Fiber optic","Electronic check",0
23,81.0696627905767,1892.29350115264,"Month-to-month","No","Bank transfer",0
110,74.6299540080195,8285.13546317797,"Two year","Fiber optic","Credit card",0
6,33.2311813949467,245.930860249481,"Month-to-month","DSL","Electronic check",0
9,70.5932074620866,581.818403137246,"Month-to-month","Fiber optic","Mailed check",0
13,86.5834859079676,1167.36420862249,"One year","DSL","Mailed check",0
40,52.4926598152923,2131.43454676242,"Two year","Fiber optic","Credit card",0
6,76.0287187384047,432.388582944899,"Month-to-month","DSL","Electronic check",0
38,98.4292211965059,3593.80394195339,"Month-to-month","Fiber optic","Mailed check",0
36,57.2649531132221,2132.10345095832,"Month-to-month","Fiber optic","Electronic check",0
71,46.86771990824,3274.07461165792,"Month-to-month","Fiber optic","Credit card",0
21,103.675987919247,2274.09015354532,"Month-to-month","DSL","Bank transfer",0
49,38.0766572777475,1867.29914730036,"Month-to-month","Fiber optic","Mailed check",0
44,91.9343630238003,3962.25730083056,"Two year","Fiber optic","Bank transfer",0
10,74.4134257454575,644.648758831437,"Month-to-month","No","Bank transfer",1
17,44.6908229069017,755.972232146285,"One year","No","Credit card",0
21,41.336400009777,746.675902211176,"One year","DSL","Bank transfer",0
57,48.8410186223757,2755.30592070837,"Month-to-month","DSL","Bank transfer",0
31,90.021054078777,2729.54359722679,"Two year","No","Electronic check",0
13,69.6409603808108,1010.32590803653,"Month-to-month","No","Bank transfer",0
