"external_risk_estimate","revolving_utilization","age_oldest_trade","delinquency_30","inquiry_6m","y"
55,0.478423384483904,56.1661384440958,0,3,1
93,0.944517197320238,44.1408591717482,0,0,1
38,0.326577745378017,75.4895869642496,0,1,1
49,0.876004653982818,154.015876645769,0,1,0
88,0.768987216521055,21.6456051170826,0,2,0
43,0.978209055028856,96.1805838941304,0,1,0
67,0.116150456946343,270.851811676995,0,0,0
92,0.380078071728349,91.0930045108629,0,1,0
36,0.221935554407537,222.007990916422,0,1,1
84,0.242995841428638,113.556950050022,0,4,0
55,0.0827658132184297,96.5575714766056,0,0,0
94,0.430602948181331,310.885250627772,0,2,0
42,0.977763821836561,47.8960258629645,1,1,1
76,0.481901165796444,63.3732274733484,0,1,0
20,0.874039395013824,6.12763075248662,0,1,0
60,0.325755408033729,3.88465404510498,1,3,0
32,0.114849664736539,22.0420212660441,0,2,1
90,0.757806396577507,433.76704557927,0,5,0
22,0.620686867740005,8.22485964042493,0,2,1
21,0.384862736565992,187.452382956794,0,0,1
23,0.361671765567735,0.203171516452443,0,1,1
61,0.3666643477045,228.438067494774,0,2,0
31,0.280862162588164,61.897147949785,2,0,0
63,0.100372173124924,123.983270930673,0,1,0
73,0.876968557713553,47.0981026813388,0,1,0
84,0.641096007078886,129.733325816751,0,0,0
91,0.573567111045122,251.876769481054,1,1,0
68,0.976568622747436,159.070370341267,1,1,1
63,0.0779239239636809,358.48096040855,1,0,0
69,0.671494849724695,143.704577940132,0,1,1
72,0.848582881502807,41.7406549304724,1,3,0
38,0.284455195302144,83.1027508713305,0,3,0
93,0.920321219135076,26.0617208049894,0,3,0
49,0.524212437914684,10.3443324960137,0,0,1
94,0.7938788800966,244.27311657851,0,3,0
94,0.533548658480868,96.2643179247036,0,0,0
50,0.611819879384711,38.5186555422843,0,0,0
31,0.0346676444169134,42.5324302352965,0,1,0
56,0.153075687820092,546.545522033724,0,1,0
23,0.271847096271813,23.0947132967412,1,5,0
86,0.321755655109882,180.552893792441,0,0,0
77,0.346700358437374,228.237053667357,0,1,0
86,0.990082761272788,97.5383526781454,0,2,0
27,0.113188575720415,92.164676780428,3,1,1
69,0.518072225619107,139.492883714463,1,2,1
79,0.341381256468594,181.696418066671,0,3,0
34,0.0513957736548036,328.634337395207,1,0,0
44,0.921605140436441,566.207826893748,0,1,0
23,0.362985105020925,92.7980989422877,0,2,0
48,0.916187052149326,50.282461065799,0,2,1
28,0.01392832538113,97.1685526365059,1,2,0
64,0.972830493235961,175.221887146285,0,2,0
34,0.37056672340259,182.124088523192,0,1,0
33,0.689865766791627,6.53380398159855,0,2,0
32,0.450363029260188,1.87926957383752,0,3,0
44,0.69308324274607,328.741325795428,1,0,0
61,0.531367344316095,514.254125177416,0,1,0
83,0.049887340515852,0.613355295026071,0,1,0
44,0.235685121966526,69.6125486120582,0,1,0
47,0.989390787202865,101.821519503917,1,3,0
64,0.473705700831488,12.1630478587179,1,1,0
39,0.974947205279022,74.0696488693357,0,1,1
57,0.0329801503103226,8.67313404287885,1,3,1
58,0.426977471448481,12.9429593682289,0,3,0
61,0.00792133109644055,57.1299404567604,0,2,0
56,0.263067169114947,370.689009578075,0,2,0
37,0.0795460175722837,238.204175894311,0,1,0
23,0.028586643980816,484.910476257034,1,2,0
78,0.97091622883454,32.8305475864785,0,2,0
85,0.284309163223952,17.8353678435087,0,1,0
44,0.443815146805719,120.608938554849,0,2,0
56,0.585417604073882,106.676601352717,0,1,1
76,0.796873927582055,60.9470818005502,0,1,0
71,0.193913120077923,270.513438522965,1,2,0
30,0.076973328134045,4.76181071251631,0,1,1
74,0.381067618960515,91.5235403129711,0,2,0
87,0.230404862435535,172.452776123932,0,1,1
74,0.321626823861152,7.01360167935491,1,3,1
59,0.907809689175338,28.9831177331507,0,1,0
55,0.281740686390549,51.0564482957125,0,1,0
74,0.269730115076527,128.517755153204,0,2,0
37,0.470752497203648,119.017222853924,1,4,0
44,0.47722580563277,506.401192962679,0,2,1
24,0.0727340437006205,180.158612196496,0,1,0
43,0.317580726696178,49.8109633103013,1,1,1
71,0.642704835161567,83.8992810370027,0,1,0
68,0.864185321843252,381.086710969311,1,0,0
87,0.249081906629726,529.486233176858,0,3,1
85,0.235409672372043,27.7776409254024,0,2,0
31,0.690587094519287,170.458650563544,0,1,1
62,0.122599642025307,111.588289185325,0,1,0
49,0.273379728430882,192.422888641408,0,0,0
34,0.463924564421177,43.761974349618,0,0,0
48,0.915317142149433,120.992150785948,1,1,1
76,0.0821036964189261,91.6844647803852,1,1,0
69,0.292449643602595,62.9665346257389,0,2,0
91,0.853915178682655,344.905405620438,1,0,0
34,0.279019658453763,102.934044147457,1,0,1
73,0.0535672889091074,163.89978210869,0,2,0
65,0.891668354859576,79.5173300430179,0,0,1
85,0.8242322858423,127.63723488393,0,1,1
90,0.152538851136342,270.221075474994,1,1,1
63,0.965913265943527,6.78726609796286,0,2,0
57,0.46252127410844,49.5758411420386,0,3,0
29,0.997400507563725,216.358307002128,0,2,1
74,0.986573500093073,18.0251131206751,0,1,0
53,0.243493618443608,150.271409372415,1,2,1
63,0.221551921218634,56.7556942440569,0,0,0
33,0.36585628753528,7.83057214692235,0,1,1
89,0.230220222612843,83.7121361816182,0,2,0
40,0.11678244243376,2.5223740004003,0,2,0
88,0.947225323645398,42.486236449331,0,3,0
77,0.311598477885127,44.9334465153515,0,1,0
72,0.876535993302241,49.3569081230148,0,1,1
67,0.261992208426818,97.8307562686577,0,1,0
64,0.904857829911634,22.8294132649899,0,2,1
73,0.104540776461363,26.67537306299,0,3,1
66,0.417848717654124,93.5173015991106,0,3,0
25,0.0830589127726853,253.66425386049,0,3,1
32,0.517679173033684,6.5694691054523,1,2,1
42,0.95448565739207,37.917951643467,1,1,0
86,0.73433274962008,286.739203542249,0,1,0
42,0.145564026199281,145.647425087716,1,3,0
56,0.679788793204352,134.513872521545,0,2,0
67,0.772232956718653,45.40945854038,0,1,0
86,0.669301497051492,104.345374106521,0,1,0
42,0.209258059738204,11.9619044288993,1,3,0
31,0.172678804257885,309.414266407268,1,2,0
85,0.18305009487085,35.9678454883397,0,0,0
37,0.971503810724244,6.55580554157495,1,2,1
22,0.979456261266023,140.048130149569,0,4,1
46,0.514453637646511,33.1752876006067,0,0,0
40,0.682404455728829,188.753929575136,1,0,1
31,0.265577078098431,98.9050304807217,0,2,0
80,0.399253632407635,13.8489177636802,0,2,0
86,0.516129390569404,60.1465693116188,0,1,0
22,0.168465254362673,220.49165277665,1,1,0
94,0.960625891573727,2.56317375227809,0,0,0
77,0.761729408288375,27.5456059595878,1,3,1
95,0.893571803346276,162.665112572338,1,1,0
42,0.204404138261452,27.8229048299525,0,1,0
36,0.0693023269996047,26.362411826849,0,2,0
40,0.066804361063987,31.2141852267087,0,1,0
87,0.904227657709271,105.866355406667,0,0,0
38,0.677927529904991,110.899929416908,1,0,0
79,0.509677719324827,18.003770469055,1,2,0
34,0.55187611351721,129.071841309394,0,3,1
55,0.546540437266231,30.071131568402,0,0,0
81,0.708643219666556,94.1223750385838,0,2,0
64,0.602156000444666,259.175140619056,1,1,1
82,0.139856452587992,89.6015724861875,0,3,0
83,0.510257202666253,157.402108194853,0,2,0
85,0.0559259445872158,32.5028732232749,0,1,0
77,0.625465215649456,45.6959993205965,0,2,0
89,0.381262375274673,85.3048752570405,0,1,0
75,0.397451190277934,32.7604963257909,2,0,0
71,0.0239618965424597,10.3928425037299,2,1,0
85,0.391047515673563,39.4238530285656,0,0,0
67,0.167034907499328,36.960680577904,0,0,0
71,0.42918090801686,65.2170372381806,1,1,0
49,0.140262713422999,97.9228039262828,0,1,0
25,0.36906124628149,11.7232801951468,0,1,1
39,0.942782550351694,76.9033461436629,0,0,1
58,0.430748361861333,90.5633685861531,0,4,0
35,0.697739332448691,198.707816665223,0,0,1
79,0.606283601606265,405.497215370041,0,0,0
33,0.794304776703939,109.102646321766,0,2,1
36,0.1541426575277,45.0499045662582,0,1,1
37,0.0752202544827014,162.370358029927,0,1,0
26,0.532556437887251,101.158628327352,1,3,1
33,0.0835606972686946,121.393497432198,1,0,0
31,0.313587320968509,190.240666632703,0,1,0
35,0.777824641671032,103.583874771918,0,1,1
39,0.162633959436789,50.2919123880565,0,1,0
32,0.799790418241173,120.540146822657,0,3,1
32,0.485151522327214,74.6867099963129,2,1,1
91,0.302461031358689,257.916538178699,0,3,0
95,0.474239918403327,31.1960180184178,1,0,0
64,0.508266805205494,1.76342161372304,0,1,1
66,0.0826578517444432,41.5487501084883,0,3,0
48,0.464173731161281,42.116196770221,0,0,0
51,0.172193630132824,31.093810814718,0,2,0
42,0.687418363289908,17.4334255233407,1,2,0
29,0.129946807865053,16.3207682780921,0,4,0
55,0.66257435688749,82.6221593655646,0,0,1
70,0.211463510291651,100.150166350981,0,2,1
33,0.98655856307596,72.7281052060425,0,2,1
23,0.0322907357476652,55.3123466163479,0,1,0
88,0.250521091977134,686.422536881606,0,0,0
47,0.435341359814629,182.375815403255,0,1,0
65,0.867931301705539,1.29750698804855,2,2,1
60,0.252768944716081,157.660489747848,0,1,0
66,0.00960273225791752,11.8975970441337,0,1,0
64,0.89183752797544,174.095647697499,0,0,1
52,0.410696545382962,343.950960904816,0,0,0
63,0.702997787157074,108.367009675961,0,0,0
82,0.187266618944705,49.9752979029658,1,0,0
52,0.447333133313805,114.734669471706,0,2,0
79,0.79311918024905,143.717624428298,0,3,0
24,0.266179921803996,93.6729837158575,0,2,0
83,0.754577392246574,115.915964737521,0,1,1
68,0.810150125995278,245.756924663833,0,0,1
74,0.526516031241044,400.178238431316,1,1,0
53,0.851818638853729,12.9397632367909,2,1,0
62,0.782688674516976,55.5230127833784,1,1,1
89,0.467587751802057,49.1538592727605,0,1,0
77,0.282159276073799,18.5331362485886,0,1,0
83,0.56226204126142,92.8863279098525,0,1,0
28,0.544219453819096,101.339349857364,1,1,1
24,0.58788894652389,43.4291709400713,0,1,0
32,0.536679322365671,30.3352405875921,1,3,1
47,0.0745524324011058,114.718033070292,0,2,0
73,0.425583514850587,47.1661299280822,0,0,0
33,0.283426521578804,105.617337110068,0,0,0
55,0.213582553900778,59.969988539815,0,1,0
29,0.977284509921446,54.0084710530937,0,0,1
48,0.358468048041686,145.421800169032,0,0,0
69,0.927099785534665,84.4555253857627,0,0,0
91,0.811683372594416,55.8573205210268,0,2,0
45,0.480342645663768,6.01018527522683,0,0,0
79,0.608251165598631,12.5022648833692,0,0,0
37,0.0124030667357147,310.207853376643,2,0,0
43,0.737598237814382,114.775789300527,1,0,1
89,0.887093513738364,297.845475137012,0,1,0
24,0.412101831752807,642.087713072179,0,1,0
57,0.304396548541263,87.8370699981108,0,2,0
54,0.0326111107133329,80.7285120896995,0,1,0
31,0.925277438480407,136.613978737513,1,1,1
74,0.157815713668242,4.53166018247738,0,0,0
78,0.192368813091889,89.0016722959041,0,1,0
49,0.898456314578652,45.8580793440342,0,2,0
47,0.162264379672706,45.1007015816867,1,1,0
33,0.214941653888673,30.1765629462898,0,2,1
21,0.389258712297305,63.6766457743943,0,0,1
88,0.270600865595043,2.90089234554672,1,2,0
62,0.980019558453932,20.7293012738228,1,1,0
62,0.987546457676217,131.917316945817,0,1,0
53,0.042725796578452,67.0578187331557,0,1,0
54,0.457822029711679,74.0927317924798,0,1,0
72,0.558599828509614,37.2976682335138,0,1,0
58,0.139451221330091,77.0534984953701,0,1,0
82,0.684012731071562,23.9754158444703,1,0,0
80,0.423904422437772,132.2365750322,0,2,0
85,0.236459258012474,131.370490076567,1,0,0
48,0.539335082983598,28.6502732688912,0,3,0
71,0.956189130432904,89.8170011075386,0,1,0
94,0.293277713702992,1.9390675967608,0,1,0
62,0.17100472538732,183.555627824081,0,3,0
64,0.154427713481709,20.4662009328604,2,1,0
91,0.760769286891446,29.9982701987028,2,0,0
47,0.679427913855761,199.015298624685,1,0,0
46,0.561060110339895,191.223153089335,0,2,1
76,0.898537516361102,8.27597718601695,0,2,0
37,0.123858598060906,84.1233933234738,0,3,0
59,0.846120361238718,25.3908298922679,1,1,1
41,0.49346016230993,138.095391350414,0,2,0
28,0.433956922730431,337.944649437767,0,0,0
21,0.557193111162633,97.6357376582243,0,2,1
41,0.39695852692239,120.910056749906,0,4,0
90,0.914617019938305,34.9254400454937,0,3,0
88,0.633407531538978,47.7075166068971,0,1,0
44,0.338366945274174,270.930524676816,0,0,0
81,0.0477854835335165,219.100852524093,0,1,0
85,0.673063756898046,19.2006727494299,0,2,0
78,0.903415395179763,358.038011471134,0,1,0
52,0.415908544324338,477.760778118796,0,3,0
22,0.288617374841124,8.90754560334046,0,1,1
87,0.959481806959957,142.349574896122,0,1,1
44,0.743083738489076,27.6442976854742,0,0,0
25,0.358011598931625,82.5894631259143,0,1,1
29,0.988339653238654,57.2947766818106,0,1,1
85,0.230616990709677,29.180025793612,0,1,0
42,0.705571373458952,447.807648827262,0,2,0
27,0.196035195840523,207.559714294432,0,0,0
74,0.0533047406934202,55.2131054922938,0,0,0
36,0.437715871725231,137.026328551199,0,1,0
86,0.521106033120304,161.457208240952,1,1,0
59,0.480382846202701,27.7397873838708,0,2,0
90,0.447587933624163,38.8560360898641,0,1,0
51,0.44075067457743,76.3100934773684,0,2,1
69,0.683556531090289,34.926997628063,0,1,0
44,0.858051425078884,82.7177594415843,0,0,1
56,0.859801828162745,298.848813980596,0,5,0
41,0.0607889285311103,102.683595339383,0,0,0
70,0.507892494555563,57.4578895233572,1,1,0
26,0.760583678027615,23.9201572537422,0,0,1
21,0.144505809061229,488.848336388297,0,2,0
57,0.680079261306673,2.52434249974269,0,3,0
87,0.000797969987615943,113.833954962517,0,3,0
48,0.266703952336684,180.585663989952,0,5,0
21,0.656446126522496,28.6816476657987,0,0,1
42,0.475920488825068,81.7764789238572,0,1,0
28,0.309193092165515,46.6869226364461,0,1,1
81,0.901648281840608,31.8426301516593,0,1,0
92,0.430612704949453,57.6158662140369,0,0,0
58,0.503585562808439,157.287932815577,0,1,0
65,0.23153859609738,237.749038105062,0,1,0
61,0.799645905615762,121.764492008918,0,0,0
86,0.371564514003694,110.363543617131,0,0,0
33,0.767503027804196,87.5931461924388,0,1,1
74,0.00120803341269493,122.66864016148,0,2,0
66,0.924106712220237,112.320106695022,1,1,0
68,0.00385422213003039,74.3262646347284,0,1,0
75,0.138595948927104,55.5050030350685,0,1,0
51,0.605105096939951,176.886259977868,0,0,0
95,0.0742736633401364,146.042886185075,1,2,0
76,0.880673220613971,7.68993903745062,0,1,1
88,0.404589429032058,36.0187889635563,0,1,0
90,0.468692122027278,6.28157811239362,1,1,0
65,0.0197078571654856,69.7600233927369,1,1,0
74,0.00575758749619126,74.6256007812917,0,3,0
26,0.39825416286476,277.417349198895,0,0,0
26,0.524785945657641,122.690439276826,0,2,0
91,0.234046107623726,186.073787552369,0,1,0
55,0.65536466287449,9.90237800404429,0,0,1
38,0.469289566390216,116.851379195775,0,0,0
38,0.966762410011142,61.2695550732315,0,2,1
52,0.318489083088934,250.485969514692,0,2,1
79,0.795006838394329,68.3714535087347,0,1,0
91,0.321893301792443,84.5117159882441,0,1,0
36,0.268428052775562,128.912237244274,0,0,1
42,0.78537608566694,62.7230355329812,0,3,0
79,0.30256427754648,126.950567662582,0,0,0
89,0.147873467300087,301.224860375569,0,0,0
29,0.481060366146266,20.3919036313891,1,1,0
65,0.63120528543368,48.1539601273835,0,0,1
30,0.25006437744014,6.68290551999498,0,0,0
39,0.715318659087643,274.80433052756,0,4,0
29,0.616073639597744,36.8840814381838,0,2,1
58,0.986880587646738,207.283470993093,0,3,1
52,0.214383952785283,88.7032329114149,2,3,1
25,0.718379389960319,192.269086529663,0,5,1
65,0.774884836748242,21.7563667707145,1,0,0
25,0.950546029023826,14.0393212996423,0,3,0
27,0.812178844818845,24.9860054254532,0,5,1
87,0.582611077232286,136.121741043951,0,2,0
50,0.410590247018263,293.345581316664,1,3,0
86,0.509389095008373,230.833634277037,0,2,0
82,0.930297032464296,234.571137194684,0,0,0
67,0.513653791742399,289.978851139323,0,2,0
20,0.972465193131939,137.016945293263,0,1,1
44,0.0344009194523096,98.8250169503692,0,0,0
57,0.127154927467927,59.6196693554521,0,3,0
42,0.381569238612428,31.8863789923489,0,3,1
44,0.344690483994782,125.417824382509,0,0,0
31,0.905126225436106,16.4721410907805,0,0,1
36,0.856747538316995,4.12183576512434,0,3,1
94,0.251246148487553,260.481925069802,0,1,0
61,0.105793077964336,62.7691480703652,0,4,0
94,0.89411602797918,94.6763956245872,1,0,0
68,0.308977322187275,299.66928476839,1,1,0
78,0.156764239538461,47.7697838656604,0,1,0
66,0.220298419706523,19.4416555389762,0,0,0
72,0.649580195080489,30.0135618634522,0,0,0
50,0.68903028848581,23.4332559630275,1,1,0
86,0.503809991292655,52.2414334863424,0,0,0
31,0.528637688839808,12.8325157240033,0,1,1
50,0.48830053047277,171.70297487562,0,5,1
75,0.308119096327573,11.7057385481894,0,1,0
72,0.764475867152214,12.7678509531762,0,0,0
45,0.448410137789324,64.0842891298234,1,1,0
77,0.294131367234513,39.647408220917,0,1,0
69,0.767818241147324,35.6196962110698,0,1,1
61,0.0741625255905092,23.6630258690373,0,1,0
25,0.862513201776892,66.2208656966686,0,2,0
52,0.854300963925198,70.291862078011,1,1,1
74,0.123959827702492,7.06452660262585,0,1,0
83,0.0811960159335285,23.8918186537921,1,3,0
93,0.513203949900344,98.1958411823623,1,1,0
86,0.215048108715564,332.603876650111,0,2,0
76,0.354407279053703,57.9755421169102,0,3,0
55,0.922472261358052,23.9973973296583,0,1,1
57,0.96880685002543,172.702180882147,0,1,0
73,0.840631905710325,565.030476867708,1,0,0
39,0.402589020784944,76.8969872966409,1,2,1
30,0.648219842929393,437.90498500032,0,5,0
60,0.107482490828261,3.39238531887531,0,3,0
22,0.0927620963193476,144.26173030826,1,1,1
45,0.0134118916466832,184.162580062798,0,1,0
74,0.599566488526762,129.183144233449,0,1,1
87,0.917880866443738,217.983526949933,0,2,0
26,0.550102583598346,191.195921097287,1,1,0
60,0.685007139341906,132.33323547485,0,4,0
47,0.896585282869637,47.9887416400015,0,1,0
42,0.415167099330574,338.565128886372,0,0,0
68,0.714790447149426,28.1090690754354,0,3,0
65,0.954835534095764,99.476815064962,1,2,0
22,0.377539933891967,186.529806767753,0,0,0
24,0.166235282551497,54.9481537565589,1,1,0
75,0.75154655915685,4.44948719252885,0,0,0
23,0.421994542703032,27.6086005716904,1,2,1
41,0.544187246821821,288.923256030266,1,2,1
60,0.240920278942212,496.002181221671,0,1,0
94,0.00557044241577387,171.10398865228,0,1,0
91,0.0349396564997733,25.3402473963797,0,0,0
77,0.711230691988021,45.1803984493017,1,2,0
53,0.244678596965969,63.8533567450941,0,1,0
86,0.627146701328456,230.445838709524,1,3,0
91,0.805662414990366,3.19483626757562,0,1,0
59,0.565226784907281,19.4275909403643,0,3,1
24,0.740188681287691,122.588690551545,0,1,1
53,0.795849265530705,292.180386662961,0,2,1
68,0.560183269437402,205.789675031951,0,2,0
60,0.814848287962377,110.174816674906,0,1,1
48,0.728866461664438,157.59621284398,0,1,0
76,0.917454538168386,17.634476598058,0,4,1
39,0.420615401351824,299.971024751441,0,3,0
51,0.132369982311502,47.9693476559083,0,3,0
56,0.198039090493694,50.7246532849967,0,2,0
73,0.549888816894963,516.809315502199,0,3,1
76,0.385004884097725,216.231375475576,0,0,0
56,0.51398600381799,6.23074617236853,0,2,0
82,0.374901586677879,55.9545942954719,0,2,0
87,0.731173725333065,79.3216632306576,0,1,1
58,0.0333850181195885,43.043523710221,0,0,0
37,0.101982547901571,25.8377498947084,0,1,1
47,0.0214910856448114,128.754218252923,0,0,0
54,0.651403921889141,64.3270529061556,0,0,0
94,0.413086844375357,87.5189309516802,0,1,1
88,0.523238073801622,22.7492525987327,1,3,0
45,0.787428686628118,112.945211900617,1,0,1
50,0.424209898570552,19.447506275028,0,0,0
22,0.759474213933572,326.343907475249,0,0,0
46,0.991545217344537,138.893525446381,1,3,1
23,0.877321826061234,123.014040398027,0,3,1
64,0.380675727501512,162.811341243412,0,0,0
47,0.214220772031695,37.2143812695787,0,1,0
78,0.309461614349857,92.1164591560021,0,1,0
23,0.736750580137596,11.2129095196724,0,0,1
93,0.0623657403048128,151.799837569322,0,2,0
29,0.266113866353408,87.5464383359267,0,4,1
54,0.209977671504021,279.726722746865,0,3,0
31,0.243482031626627,74.1982331313193,0,1,0
90,0.258849008008838,6.73406634928651,0,3,0
61,0.245573140913621,422.964603927088,1,3,0
93,0.543040573131293,49.946290589869,0,0,0
66,0.834395858692005,17.3816085001674,0,4,0
26,0.612687406828627,90.6147183799997,0,2,0
48,0.736953899264336,107.817809874739,0,4,1
76,0.00568898161873221,80.1318394951522,0,2,0
64,0.919348608935252,42.0882773213089,0,2,0
66,0.504611555719748,1.64540169745677,1,1,1
46,0.693866040557623,99.1174314569166,0,3,0
27,0.559324831701815,395.896772126061,0,1,0
78,0.990651543717831,160.587818021502,0,5,0
79,0.699592884629965,39.246812928468,0,0,1
40,0.343243526294827,71.152561493218,0,0,0
39,0.401133780833334,30.2759388388171,0,3,0
30,0.289322163676843,138.972258339252,0,3,0
67,0.699640856124461,8.04176581508634,0,1,0
68,0.578558518318459,551.243185817751,0,1,0
66,0.275469349464402,10.0812428023959,0,0,0
53,0.632865250576288,114.678998079712,0,2,0
50,0.364901944994926,161.184608297969,0,0,0
34,0.30312715517357,230.910089527419,1,2,0
47,0.553593274438754,74.11860242486,0,4,1
53,0.878359258873388,11.2086074833645,0,1,1
74,0.412849780637771,61.8027601763606,0,2,0
53,0.44695857539773,275.98462051131,0,2,0
31,0.0240382959600538,80.3853878192604,0,2,1
32,0.733211735496297,1029.51900776201,0,2,1
83,0.462680945405737,195.422114198258,0,1,0
89,0.679289876483381,112.436112458433,0,3,0
69,0.748693671775982,22.7198915639546,1,3,0
55,0.574896418722346,4.15811777114868,0,2,0
42,0.394598718266934,202.23331889992,0,1,0
57,0.631578992586583,5.50853402481003,0,0,0
31,0.340981021290645,233.038311516097,0,0,0
56,0.354315136326477,21.0665230080485,0,1,0
89,0.827979440335184,154.507625358726,0,1,0
73,0.711469538509846,21.3590184040368,0,1,0
29,0.870837561087683,9.95499132201076,0,3,0
32,0.224244020879269,77.0647274516523,0,0,0
35,0.285863282158971,1.75134506875939,2,2,0
95,0.682628129143268,30.2558021619916,2,3,0
78,0.293592755915597,240.045217787078,1,0,0
40,0.379839197732508,270.11666870095,0,1,1
70,0.0147424556780607,73.8334651105106,0,0,0
95,0.899233257398009,393.214145580631,0,1,0
65,0.789896308677271,48.1121482496352,0,1,1
35,0.227071316447109,148.898857640649,0,0,0
71,0.169748241081834,90.6182923472858,1,3,0
54,0.214044041698799,115.596097171761,0,1,1
24,0.510799271287397,40.4595935158432,0,3,1
29,0.49133614753373,69.6265565045178,1,1,1
53,0.520360415801406,168.398745916559,0,3,1
90,0.579204705776647,160.640518958296,0,1,0
72,0.0851972184609622,46.8783871270716,0,4,0
41,0.95737028750591,7.92208553383595,0,0,1
37,0.930973174516112,6.58684216439724,0,0,0
42,0.228170150890946,212.337882640355,1,1,1
87,0.482789258705452,71.7872458510101,1,2,1
79,0.0515931982081383,598.167942354558,0,1,0
70,0.500335962511599,1.37995395809412,0,1,0
50,0.115216049831361,136.075980324594,0,2,0
95,0.116562218405306,21.4320865273476,1,2,0
89,0.832255233312026,28.1798344664276,0,1,0
57,0.564185002818704,207.753903408697,0,1,0
63,0.28226803871803,83.9938840219631,0,1,0
61,0.686603317502886,50.0603086128831,2,1,0
23,0.147274945164099,31.9986181688578,0,1,0
36,0.570056579308584,81.216247100383,0,2,1
56,0.837999763898551,122.094721498676,0,1,0
95,0.160477102966979,30.7266151283169,1,1,0
41,0.242250981973484,11.5963454917073,0,1,0
54,0.906502205412835,76.9943749532104,0,1,1
71,0.98533704993315,84.2296704226985,0,0,1
25,0.0652233618311584,109.848358560698,0,1,0
61,0.150631240103394,234.072027717879,0,1,0
32,0.0946702107321471,40.9107341431081,1,2,1
39,0.784429180901498,134.735634992446,0,1,0
56,0.260668121278286,113.579113803184,0,0,0
71,0.189020972931758,117.873944619049,0,1,0
29,0.727787262527272,227.320864265016,1,0,0
89,0.0386695549823344,52.2314932197332,0,1,0
26,0.311964994063601,130.480182761873,0,2,0
74,0.111843802966177,22.0739692077041,0,0,0
60,0.87284024595283,210.735863139084,0,1,1
51,0.0583848392125219,131.62257156762,1,2,0
88,0.00928203063085675,36.9031886011362,0,4,0
23,0.447185386670753,357.918178053189,0,0,0
50,0.733845135895535,80.2764609083533,0,1,0
66,0.311371430754662,75.8250792324543,1,3,0
89,0.714255248894915,135.661485488142,1,2,0
79,0.415676778648049,471.173176290842,0,0,0
65,0.483184499433264,104.836425478186,0,0,1
27,0.231437572510913,8.6685845290515,0,1,0
21,0.329526508692652,435.884995081032,0,1,0
35,0.407219397369772,24.1122883211848,0,3,1
45,0.808716860599816,121.345253767993,0,1,1
24,0.168986566131935,117.754180016543,0,1,1
37,0.193608571542427,21.7950420454144,0,2,0
37,0.754681915277615,5.14478210359812,0,2,0
34,0.796212042681873,137.683399351861,0,2,0
20,0.120099902618676,353.448271731239,0,0,1
72,0.767536591738462,19.2967752447537,1,2,0
59,0.617881202837452,299.764645308034,0,1,0
91,0.998877222184092,61.8034463189542,1,0,0
63,0.144007683033124,69.6678932569921,0,0,0
72,0.182245502248406,143.917936149592,0,0,0
22,0.904226444661617,33.226443580459,0,1,1
28,0.592012785375118,20.1797863282263,1,1,1
53,0.337586475070566,107.373610133852,1,1,0
59,0.392814855789766,4.99533154070377,0,1,0
52,0.768730792682618,24.230346732197,1,2,0
67,0.51175257563591,107.645239675964,0,1,0
30,0.39914006460458,276.682736485974,1,1,1
81,0.996862046653405,41.7028090926344,1,4,1
72,0.402793573215604,147.794984462286,0,0,0
37,0.426495398161933,205.454227914265,0,2,0
44,0.502808781573549,302.176828741805,0,0,1
80,0.120138240978122,57.6005610264838,0,1,0
53,0.829592224676162,80.4472918063402,0,6,1
51,0.450416747946292,231.770869855931,0,0,0
88,0.59104375471361,265.813179224507,2,1,0
50,0.153708512661979,52.1103155521338,0,1,0
32,0.812471401877701,197.205646847537,0,1,1
46,0.0165360590908676,313.153415530698,1,2,0
40,0.896159094525501,38.7357430392463,1,2,1
23,0.688928426243365,105.02443996412,0,0,1
56,0.981299396138638,0.250448416918516,0,2,1
41,0.856585649773479,294.883076309936,0,2,1
68,0.203487175516784,80.3594297915697,0,1,1
81,0.0719951575156301,181.530095403245,0,0,0
78,0.467005760176107,456.328985740371,0,1,0
36,0.566282394109294,27.0289121902573,0,1,0
53,0.0215165195986629,230.601063062599,0,1,0
94,0.73759905830957,45.1076748931961,0,0,0
75,0.539737131213769,145.689458432925,0,1,0
38,0.715077023487538,106.885405020386,0,0,0
70,0.296250486979261,247.941013266495,0,1,0
41,0.533344651106745,124.291077549185,0,0,1
54,0.0263704147655517,540.909188105352,0,2,0
60,0.809161432553083,0.86358267813921,0,1,1
90,0.35354352905415,19.7115544974804,1,1,0
32,0.911329598398879,42.853552736342,0,0,1
71,0.0525110806338489,142.494101258542,2,2,0
30,0.859462444204837,62.978030461818,1,1,1
72,0.0936924065463245,143.741733799304,0,1,0
39,0.827874467009678,121.539999465074,0,0,1
33,0.984405799536034,6.54666090585423,0,1,1
61,0.264923024922609,68.1839300055827,0,1,0
56,0.241725999396294,46.6236022636682,0,0,1
38,0.219175815349445,47.1510014378448,0,2,1
38,0.806310342159122,101.461055646266,0,2,1
73,0.121072453679517,148.939786362077,0,2,0
63,0.810054805828258,62.2972691617906,1,0,1
86,0.50563429761678,3.15230492502451,0,5,0
69,0.000306624686345458,10.4238627014049,0,1,1
21,0.219058916438371,154.57875586542,0,0,0
32,0.275954379700124,236.796002750447,0,0,1
